<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
TRN,D,20181030,000000,2.5143,2.5143,2.5143,2.5143,732,0
TRN,D,20181031,000000,2.5049,2.5049,2.4118,2.4212,12797,0
TRN,D,20181102,000000,2.4398,2.4491,2.4398,2.4491,2,0
TRN,D,20181105,000000,2.3281,2.4212,2.3281,2.4212,8115,0
TRN,D,20181106,000000,2.6633,2.6633,2.2349,2.3187,118320,0
TRN,D,20181107,000000,2.2349,2.2349,2.2163,2.2163,15788,0
TRN,D,20181108,000000,2.2163,2.2815,2.0953,2.2815,388879,0
TRN,D,20181109,000000,2.2815,2.5049,2.2535,2.5049,13377,0
TRN,D,20181113,000000,2.4863,2.4863,2.4863,2.4863,1492,0
TRN,D,20181114,000000,2.4863,2.6074,2.3652,2.5515,11869,0
TRN,D,20181115,000000,2.5143,2.5143,2.5143,2.5143,4060,0
TRN,D,20181116,000000,2.6913,2.6913,2.4398,2.6913,8250,0
TRN,D,20181119,000000,2.6913,2.6913,2.4305,2.6913,2151,0
TRN,D,20181120,000000,2.6913,2.6913,2.4305,2.4677,6444,0
TRN,D,20181121,000000,2.2349,2.775,2.2349,2.775,15992,0
TRN,D,20181122,000000,2.775,2.7844,2.5795,2.6633,21078,0
TRN,D,20181123,000000,2.6633,2.6633,2.6633,2.6633,2,0
TRN,D,20181126,000000,2.6633,2.6633,2.6633,2.6633,2150,0
TRN,D,20181127,000000,2.7844,2.7844,2.7844,2.7844,1,0
TRN,D,20181128,000000,2.7844,3.045,2.7844,2.8402,8409,0
TRN,D,20181129,000000,2.9333,2.9333,2.7937,2.7937,915,0
TRN,D,20181130,000000,2.7937,2.7937,2.7564,2.7564,3975,0
TRN,D,20181203,000000,2.7937,2.7937,2.7471,2.7471,1076,0
TRN,D,20181204,000000,2.7471,2.7471,2.6819,2.7471,318,0
TRN,D,20181205,000000,2.7471,2.7471,2.626,2.626,5162,0
TRN,D,20181206,000000,2.7471,2.7471,2.5143,2.5981,5770,0
TRN,D,20181207,000000,2.5981,2.5981,2.5329,2.5981,543,0
TRN,D,20181210,000000,2.5981,2.5981,2.5981,2.5981,599,0
TRN,D,20181211,000000,2.654,2.654,2.6074,2.6167,271,0
TRN,D,20181212,000000,2.6633,2.7471,2.6167,2.6167,2806,0
TRN,D,20181213,000000,2.6167,2.6633,2.5981,2.6633,708,0
TRN,D,20181214,000000,2.5981,2.6074,2.5981,2.6074,444,0
TRN,D,20181217,000000,2.6074,2.6074,2.5329,2.5981,792,0
TRN,D,20181218,000000,2.6074,2.6074,2.5329,2.5795,323022,0
TRN,D,20181219,000000,2.6074,2.6074,2.6074,2.6074,2,0
TRN,D,20181220,000000,2.6074,2.6074,2.6074,2.6074,2,0
TRN,D,20181221,000000,2.6074,2.6074,2.6074,2.6074,1,0
TRN,D,20181227,000000,2.6074,2.6074,2.6074,2.6074,2,0
TRN,D,20181228,000000,2.6074,2.6074,2.6074,2.6074,2,0
TRN,D,20190102,000000,2.6633,2.6633,2.6633,2.6633,2,0
TRN,D,20190103,000000,2.6633,2.7005,2.6633,2.6726,3004,0
TRN,D,20190104,000000,2.6726,2.6726,2.6726,2.6726,2,0
TRN,D,20190107,000000,2.6726,2.6726,2.6633,2.6633,2,0
TRN,D,20190108,000000,2.6726,2.6726,2.6726,2.6726,606,0
TRN,D,20190109,000000,2.6726,2.6726,2.6633,2.6726,378,0
TRN,D,20190110,000000,2.6726,2.6726,2.6447,2.6447,454,0
TRN,D,20190111,000000,2.6726,2.6726,2.626,2.626,221,0
TRN,D,20190114,000000,2.6726,2.6726,2.6726,2.6726,1,0
TRN,D,20190115,000000,2.6726,2.6726,2.6726,2.6726,1,0
TRN,D,20190116,000000,2.6726,2.6726,2.6726,2.6726,2,0
TRN,D,20190117,000000,2.6726,2.6913,2.6726,2.6913,90,0
TRN,D,20190118,000000,2.7657,2.7657,2.7005,2.7005,2,0
TRN,D,20190121,000000,2.654,2.654,2.5702,2.5795,7174,0
TRN,D,20190122,000000,2.6074,2.626,2.5609,2.626,3423,0
TRN,D,20190123,000000,2.654,2.654,2.5702,2.6447,473,0
TRN,D,20190124,000000,2.6447,2.6447,2.6074,2.6353,482,0
TRN,D,20190125,000000,2.6353,2.6353,2.6353,2.6353,163,0
TRN,D,20190128,000000,2.6353,2.6353,2.5143,2.5422,5351,0
TRN,D,20190129,000000,2.5422,2.6074,2.5422,2.6074,1290,0
TRN,D,20190130,000000,2.6074,2.6074,2.5422,2.6074,1935,0
TRN,D,20190131,000000,2.6074,2.6074,2.5887,2.6074,915,0
TRN,D,20190201,000000,2.6074,2.6074,2.5887,2.6074,3868,0
TRN,D,20190204,000000,2.6074,2.9799,2.6074,2.8868,16948,0
TRN,D,20190205,000000,2.8775,3.1196,2.8775,3.1196,15750,0
TRN,D,20190206,000000,3.1196,3.1475,3.073,3.1475,3174,0
TRN,D,20190207,000000,3.1475,3.1661,3.1196,3.1661,3182,0
TRN,D,20190208,000000,3.1568,3.1568,2.9985,3.1103,2500,0
TRN,D,20190211,000000,3.1103,3.1103,2.9519,2.9985,79190,0
TRN,D,20190212,000000,3.073,3.073,2.8868,2.8868,9902,0
TRN,D,20190213,000000,2.9612,2.9612,2.775,2.803,323,0
TRN,D,20190214,000000,2.9519,2.9519,2.7471,2.7937,19031,0
TRN,D,20190215,000000,2.8868,2.8868,2.7844,2.8122,31535,0
TRN,D,20190218,000000,2.8402,2.8681,2.7937,2.8681,13704,0
TRN,D,20190219,000000,2.8681,2.8681,2.775,2.8309,862,0
TRN,D,20190220,000000,2.8309,3.3989,2.7844,3.3896,59251,0
TRN,D,20190221,000000,3.4455,3.4735,3.194,3.3338,7066,0
TRN,D,20190222,000000,3.3989,3.3989,3.1847,3.2965,7980,0
TRN,D,20190225,000000,3.2965,3.2965,3.1103,3.2127,3046,0
TRN,D,20190226,000000,3.1196,3.2127,3.1196,3.2127,430,0
TRN,D,20190227,000000,3.4828,3.4828,3.1475,3.1754,1256,0
TRN,D,20190228,000000,3.1754,3.2313,3.1289,3.1289,13908,0
TRN,D,20190301,000000,3.045,3.2313,3.0358,3.2313,1396,0
TRN,D,20190304,000000,3.1568,3.1568,3.073,3.073,13960,0
TRN,D,20190305,000000,3.0543,3.0543,3.0543,3.0543,5,0
TRN,D,20190306,000000,3.0543,3.2034,2.9799,3.045,47474,0
TRN,D,20190307,000000,3.045,3.1847,3.045,3.1847,4920,0
TRN,D,20190308,000000,3.1847,3.2313,3.1382,3.1475,3456,0
TRN,D,20190311,000000,3.2406,3.4455,3.0543,3.0637,23593,0
TRN,D,20190312,000000,3.2778,3.2778,3.0172,3.1475,21096,0
TRN,D,20190313,000000,3.25,3.2593,3.1382,3.1661,6838,0
TRN,D,20190314,000000,3.2778,3.2778,3.1475,3.1475,7624,0
TRN,D,20190315,000000,3.2778,3.2778,3.1475,3.1475,13971,0
TRN,D,20190318,000000,3.2778,3.3524,3.194,3.3058,33843,0
TRN,D,20190319,000000,3.2127,3.4082,3.2127,3.2593,10429,0
TRN,D,20190320,000000,3.3244,3.3244,3.3244,3.3244,5,0
TRN,D,20190321,000000,3.3244,3.5386,3.3244,3.3804,26450,0
TRN,D,20190322,000000,3.3431,3.4082,3.3431,3.3524,8921,0
TRN,D,20190325,000000,3.52,3.52,3.3804,3.4175,9779,0
TRN,D,20190326,000000,3.5106,3.5106,3.2034,3.3896,12226,0
TRN,D,20190327,000000,3.5013,3.5013,3.5013,3.5013,10,0
TRN,D,20190328,000000,3.4921,3.4921,3.3338,3.3989,22064,0
TRN,D,20190329,000000,3.3896,3.3896,3.2406,3.2965,11179,0
TRN,D,20190401,000000,3.2965,3.3989,3.2965,3.3431,6455,0
TRN,D,20190402,000000,3.3804,3.3804,3.3151,3.371,1723,0
TRN,D,20190403,000000,3.371,3.371,3.2639,3.371,1575,0
TRN,D,20190404,000000,3.3989,3.3989,3.3244,3.3244,1133,0
TRN,D,20190405,000000,3.371,3.371,3.2639,3.2639,5056,0
TRN,D,20190408,000000,3.371,3.371,3.2034,3.2127,4954,0
TRN,D,20190409,000000,3.3105,3.4455,3.2593,3.385,22136,0
TRN,D,20190410,000000,3.3804,3.3804,3.371,3.371,814,0
TRN,D,20190411,000000,3.3663,3.3663,3.3058,3.3477,10846,0
TRN,D,20190412,000000,3.3663,3.3663,3.2593,3.2593,9973,0
TRN,D,20190415,000000,3.3151,3.3151,3.2685,3.3105,3979,0
TRN,D,20190416,000000,3.3058,3.3058,3.2685,3.2685,1829,0
TRN,D,20190417,000000,3.2639,3.3477,3.2593,3.3477,3860,0
TRN,D,20190418,000000,3.3477,3.3477,3.2593,3.2593,5593,0
TRN,D,20190423,000000,3.3338,3.3338,3.2173,3.2173,1133,0
TRN,D,20190424,000000,3.2965,3.2965,2.9799,3.2034,28805,0
TRN,D,20190425,000000,3.2034,3.2034,3.1196,3.1196,271,0
TRN,D,20190426,000000,3.1196,3.1847,3.0078,3.0777,11533,0
TRN,D,20190429,000000,3.1847,3.1847,2.9799,3.0637,2213,0
TRN,D,20190430,000000,3.0637,3.0637,2.9799,3.0543,2118,0
TRN,D,20190502,000000,2.9985,3.0637,2.9845,3.0637,9420,0
TRN,D,20190506,000000,3.0637,3.0637,2.9799,3.0497,12384,0
TRN,D,20190507,000000,3.0497,3.2453,3.0078,3.2453,17599,0
