<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MCR,D,20110711,000000,5.0169,5.0169,4.744,4.9968,47852,0
MCR,D,20110712,000000,4.6477,5.0491,4.6477,5.0491,26664,0
MCR,D,20110713,000000,5.0491,5.1373,4.9606,5.1252,13876,0
MCR,D,20110714,000000,5.2055,5.2055,5.1614,5.1614,2075,0
MCR,D,20110715,000000,5.0971,5.0971,4.9606,5.0971,7916,0
MCR,D,20110718,000000,4.9808,5.0931,4.8563,5.0571,1041,0
MCR,D,20110719,000000,4.8523,5.0571,4.8523,5.0571,242684,0
MCR,D,20110720,000000,5.053,5.1333,5.053,5.1333,8153,0
MCR,D,20110721,000000,5.0169,5.1373,4.8523,5.1373,32686,0
MCR,D,20110722,000000,4.9808,5.1333,4.9767,5.1292,3100,0
MCR,D,20110725,000000,5.1292,5.1292,5.0571,5.0771,1650,0
MCR,D,20110726,000000,5.0771,5.1333,5.0771,5.0771,39883,0
MCR,D,20110727,000000,4.9245,5.0771,4.9205,5.0771,6964,0
MCR,D,20110728,000000,4.8322,5.0571,4.8322,5.0571,251614,0
MCR,D,20110729,000000,4.8764,5.1413,4.8764,5.1413,11389,0
MCR,D,20110801,000000,5.1413,5.1653,5.1211,5.1333,8287,0
MCR,D,20110802,000000,5.1011,5.1614,4.8804,4.9928,9760,0
MCR,D,20110803,000000,4.9085,4.9125,4.6597,4.6597,8217,0
MCR,D,20110804,000000,5.1292,5.1292,4.5192,4.5753,12721,0
MCR,D,20110805,000000,4.3467,4.5714,4.3146,4.5312,8660,0
MCR,D,20110808,000000,4.3226,4.4952,3.9332,3.9332,27767,0
MCR,D,20110809,000000,3.9453,4.1861,3.6604,3.6804,40573,0
MCR,D,20110810,000000,3.9492,3.9533,3.2108,3.4115,31876,0
MCR,D,20110811,000000,3.4156,3.4918,3.1706,3.4797,18890,0
MCR,D,20110812,000000,3.4918,3.6081,3.4075,3.4517,154058,0
MCR,D,20110816,000000,3.4075,3.5318,3.2951,3.4075,30087,0
MCR,D,20110817,000000,3.307,3.5279,3.3031,3.4877,21161,0
MCR,D,20110818,000000,3.4877,3.4918,3.1545,3.2068,20945,0
MCR,D,20110819,000000,3.4476,3.4476,3.0181,3.1907,11451,0
MCR,D,20110822,000000,3.2469,3.251,3.1987,3.2108,133074,0
MCR,D,20110823,000000,3.2791,3.283,3.2108,3.2469,6532,0
MCR,D,20110824,000000,3.255,3.255,3.2108,3.2108,222427,0
MCR,D,20110825,000000,3.2711,3.275,3.2108,3.243,22938,0
MCR,D,20110826,000000,3.2148,3.259,3.0944,3.259,5131,0
MCR,D,20110829,000000,3.267,3.9132,3.2631,3.6202,53051,0
MCR,D,20110830,000000,3.877,3.9132,3.5881,3.6081,18022,0
MCR,D,20110831,000000,3.6122,3.6122,3.4476,3.6001,20621,0
MCR,D,20110901,000000,3.6884,3.7245,3.4677,3.5479,96804,0
MCR,D,20110902,000000,3.7085,3.7085,3.3352,3.3512,6630,0
MCR,D,20110905,000000,3.3512,3.3834,3.2308,3.2349,22333,0
MCR,D,20110906,000000,3.2911,3.3512,3.2108,3.2108,15578,0
MCR,D,20110907,000000,3.5037,3.5037,3.1505,3.283,26177,0
MCR,D,20110908,000000,3.2711,3.2791,3.1827,3.1827,32152,0
MCR,D,20110909,000000,3.2469,3.2469,3.1626,3.2108,65616,0
MCR,D,20110912,000000,3.2308,3.2308,3.0985,3.1305,9453,0
MCR,D,20110913,000000,3.2388,3.2388,2.9339,3.0142,9371,0
MCR,D,20110914,000000,2.9619,3.0864,2.9579,3.0502,23402,0
MCR,D,20110915,000000,3.1105,3.2388,3.0543,3.0944,9194,0
MCR,D,20110916,000000,3.2068,3.2388,3.0944,3.2028,9770,0
MCR,D,20110919,000000,3.2068,3.2068,3.0302,3.2068,2496,0
MCR,D,20110920,000000,3.2388,3.5238,3.2388,3.275,12999,0
MCR,D,20110921,000000,3.267,3.5118,3.1305,3.1545,10086,0
MCR,D,20110922,000000,3.3232,3.3232,3.1827,3.2108,3270,0
MCR,D,20110923,000000,3.243,3.243,3.0142,3.2108,5621,0
MCR,D,20110926,000000,3.0142,3.2469,3.0142,3.1145,22125,0
MCR,D,20110927,000000,3.0905,3.1907,2.978,3.0222,5479,0
MCR,D,20110928,000000,2.9819,3.0864,2.9299,2.9659,15875,0
MCR,D,20110929,000000,3.0864,3.0864,2.9218,2.9218,10425,0
MCR,D,20110930,000000,2.9218,2.9659,2.8617,2.9659,9929,0
