<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
KER,D,20181031,000000,45.42,46.301,45.42,45.513,86628,0
KER,D,20181102,000000,45.42,48.572,45.42,48.294,29939,0
KER,D,20181105,000000,48.109,50.704,48.109,49.685,81972,0
KER,D,20181106,000000,50.519,50.519,48.294,49.036,108557,0
KER,D,20181107,000000,48.48,48.665,47.46,48.109,132520,0
KER,D,20181108,000000,48.016,48.016,47.274,47.738,116640,0
KER,D,20181109,000000,47.46,48.109,46.996,47.46,28789,0
KER,D,20181113,000000,47.089,48.109,46.347,47.553,207812,0
KER,D,20181114,000000,47.274,49.963,47.274,48.942,115138,0
KER,D,20181115,000000,48.942,49.406,48.294,49.406,36956,0
KER,D,20181116,000000,49.406,49.592,48.109,49.313,62585,0
KER,D,20181119,000000,49.963,49.963,47.368,48.201,107050,0
KER,D,20181120,000000,49.87,50.797,47.089,47.274,106523,0
KER,D,20181121,000000,49.87,49.87,47.368,47.924,46200,0
KER,D,20181122,000000,48.665,50.611,48.665,49.406,52184,0
KER,D,20181123,000000,50.055,52.466,49.87,51.446,168894,0
KER,D,20181126,000000,51.909,51.909,47.645,48.942,109681,0
KER,D,20181127,000000,48.942,49.313,46.903,48.85,62158,0
KER,D,20181128,000000,48.85,49.036,47.645,48.85,60338,0
KER,D,20181129,000000,49.128,50.797,48.665,48.942,101333,0
KER,D,20181130,000000,49.87,49.87,48.386,49.406,53774,0
KER,D,20181203,000000,50.055,50.055,49.313,49.778,37926,0
KER,D,20181204,000000,49.221,49.87,49.128,49.592,48155,0
KER,D,20181205,000000,48.294,49.592,47.924,49.498,24612,0
KER,D,20181206,000000,48.942,49.592,47.924,49.313,44739,0
KER,D,20181207,000000,49.313,49.592,48.757,49.036,31461,0
KER,D,20181210,000000,48.48,48.942,48.016,48.942,21973,0
KER,D,20181211,000000,48.386,48.386,47.089,47.83,45209,0
KER,D,20181212,000000,47.274,47.738,47.274,47.645,3493,0
KER,D,20181213,000000,47.645,47.645,46.903,47.089,25508,0
KER,D,20181214,000000,47.738,47.738,46.625,46.625,22390,0
KER,D,20181217,000000,46.532,47.089,45.652,45.884,16774,0
KER,D,20181218,000000,45.884,45.884,43.845,44.215,61847,0
KER,D,20181219,000000,44.169,46.115,43.798,45.42,65320,0
KER,D,20181220,000000,44.957,46.209,43.937,45.143,60416,0
KER,D,20181221,000000,44.587,44.817,43.659,44.679,46389,0
KER,D,20181227,000000,43.845,45.235,43.845,44.401,25923,0
KER,D,20181228,000000,44.725,46.301,44.03,45.373,50153,0
KER,D,20190102,000000,45.373,46.532,45.188,46.532,38182,0
KER,D,20190103,000000,45.93,46.115,44.772,46.115,59557,0
KER,D,20190104,000000,45.513,45.93,45.05,45.42,41843,0
KER,D,20190107,000000,45.096,45.838,44.772,45.096,13982,0
KER,D,20190108,000000,45.745,45.884,45.235,45.559,70498,0
KER,D,20190109,000000,45.606,45.745,45.235,45.235,47685,0
KER,D,20190110,000000,45.42,45.745,45.281,45.652,37845,0
KER,D,20190111,000000,45.791,46.255,45.235,45.373,14160,0
KER,D,20190114,000000,45.652,45.652,45.235,45.42,4309,0
KER,D,20190115,000000,45.652,45.745,44.957,45.188,18258,0
KER,D,20190116,000000,45.05,45.606,45.05,45.466,24464,0
KER,D,20190117,000000,45.328,45.606,45.096,45.235,68357,0
KER,D,20190118,000000,45.652,45.884,45.42,45.884,37775,0
KER,D,20190121,000000,46.301,47.274,46.069,46.811,35680,0
KER,D,20190122,000000,46.811,46.903,45.93,46.347,13962,0
KER,D,20190123,000000,45.884,47.182,45.884,47.182,33828,0
KER,D,20190124,000000,46.625,47.274,46.532,46.811,5382,0
KER,D,20190125,000000,46.532,47.274,46.532,47.274,17718,0
KER,D,20190128,000000,47.182,47.46,46.625,47.182,63972,0
KER,D,20190129,000000,46.811,47.274,46.811,47.182,10052,0
KER,D,20190130,000000,46.903,47.182,46.069,46.069,10442,0
KER,D,20190131,000000,46.255,47.274,46.255,47.274,8671,0
KER,D,20190201,000000,47.182,47.182,46.347,46.347,4317,0
KER,D,20190204,000000,46.44,46.811,45.884,45.884,6633,0
KER,D,20190205,000000,46.162,46.811,46.023,46.625,139292,0
KER,D,20190206,000000,46.347,46.625,45.93,46.301,8499,0
KER,D,20190207,000000,45.93,46.811,45.884,45.884,6811,0
KER,D,20190208,000000,45.699,47.182,44.957,47.182,16881,0
KER,D,20190211,000000,47.182,47.182,46.255,46.255,36911,0
KER,D,20190212,000000,45.93,46.44,45.884,46.162,53407,0
KER,D,20190213,000000,46.44,46.44,45.003,45.096,40708,0
KER,D,20190214,000000,45.003,45.373,44.54,44.957,19976,0
KER,D,20190215,000000,45.559,45.791,44.817,45.652,24980,0
KER,D,20190218,000000,45.096,45.42,44.494,44.494,70260,0
KER,D,20190219,000000,44.54,45.699,44.54,44.632,103899,0
KER,D,20190220,000000,44.632,45.513,44.632,45.42,4781,0
KER,D,20190221,000000,45.328,45.328,44.632,44.772,10450,0
KER,D,20190222,000000,44.587,45.652,44.587,45.143,120604,0
KER,D,20190225,000000,45.05,46.255,44.725,45.235,28659,0
KER,D,20190226,000000,44.864,45.699,44.864,45.05,9142,0
KER,D,20190227,000000,45.838,45.838,45.05,45.05,24325,0
KER,D,20190228,000000,46.301,46.811,45.096,45.838,62728,0
KER,D,20190301,000000,45.235,45.838,45.235,45.42,24231,0
KER,D,20190304,000000,45.42,45.884,45.143,45.606,9793,0
KER,D,20190305,000000,45.513,46.347,45.513,46.209,13460,0
KER,D,20190306,000000,46.162,46.209,45.884,46.209,4082,0
KER,D,20190307,000000,45.93,45.976,45.606,45.652,5861,0
KER,D,20190308,000000,45.466,45.559,44.679,45.559,24189,0
KER,D,20190311,000000,45.143,45.143,44.679,44.957,43934,0
KER,D,20190312,000000,44.679,44.864,44.54,44.679,35954,0
KER,D,20190313,000000,44.679,45.606,44.54,45.606,31186,0
KER,D,20190314,000000,45.606,45.699,44.725,45.466,27895,0
KER,D,20190315,000000,45.699,46.069,45.606,45.884,99883,0
KER,D,20190318,000000,45.884,45.884,45.606,45.791,17257,0
KER,D,20190319,000000,45.884,47.274,45.791,46.996,80174,0
KER,D,20190320,000000,47.182,47.274,46.347,47.182,15453,0
KER,D,20190321,000000,47.182,48.665,47.182,48.201,48585,0
KER,D,20190322,000000,48.109,48.109,47.368,47.738,47536,0
KER,D,20190325,000000,47.738,47.738,46.44,46.811,18205,0
KER,D,20190326,000000,47.182,47.182,46.718,46.996,2008,0
KER,D,20190327,000000,46.811,46.811,45.976,46.347,11783,0
KER,D,20190328,000000,46.069,46.255,45.466,46.069,9254,0
KER,D,20190329,000000,45.559,46.069,45.42,45.606,11040,0
KER,D,20190401,000000,45.606,46.903,45.513,46.069,15013,0
KER,D,20190402,000000,45.745,46.903,45.745,46.903,3892,0
KER,D,20190403,000000,46.44,48.294,46.44,48.294,66112,0
KER,D,20190404,000000,48.294,48.942,47.738,48.942,66318,0
KER,D,20190405,000000,48.665,48.942,48.294,48.942,10602,0
KER,D,20190408,000000,49.036,49.036,48.85,48.942,34654,0
KER,D,20190409,000000,48.386,50.426,48.386,50.055,97840,0
KER,D,20190410,000000,50.611,50.611,49.406,49.963,16374,0
KER,D,20190411,000000,50.055,50.055,49.498,49.778,10000,0
KER,D,20190412,000000,49.685,50.055,49.498,49.685,8298,0
KER,D,20190415,000000,50.055,50.055,49.498,49.963,11978,0
KER,D,20190416,000000,49.87,50.426,49.313,50.426,63318,0
KER,D,20190417,000000,49.765,50.993,49.387,50.898,29785,0
KER,D,20190418,000000,50.993,51.465,50.521,50.804,28063,0
KER,D,20190423,000000,50.804,51.465,50.709,50.993,15794,0
KER,D,20190424,000000,51.371,51.465,50.048,50.615,37068,0
KER,D,20190425,000000,50.898,50.993,50.426,50.426,20716,0
KER,D,20190426,000000,50.993,50.993,50.332,50.426,23591,0
KER,D,20190429,000000,50.804,50.804,50.048,50.237,3749,0
KER,D,20190430,000000,50.048,50.048,49.67,50.048,19069,0
KER,D,20190502,000000,50.709,50.709,48.631,48.631,8451,0
KER,D,20190506,000000,48.159,48.254,47.687,48.159,5925,0
KER,D,20190507,000000,48.159,48.254,47.215,48.065,10874,0
KER,D,20190508,000000,48.065,48.159,47.215,47.215,10631,0
KER,D,20190509,000000,46.932,48.159,46.79,47.309,10155,0
KER,D,20190510,000000,46.79,47.876,46.79,47.781,10867,0
KER,D,20190513,000000,48.159,48.254,46.79,46.979,57827,0
KER,D,20190514,000000,46.979,48.631,46.743,48.631,9768,0
KER,D,20190515,000000,48.631,48.631,47.215,47.876,66021,0
KER,D,20190516,000000,47.876,48.254,47.593,47.687,7745,0
KER,D,20190517,000000,48.537,48.537,47.404,47.781,9343,0
KER,D,20190520,000000,47.215,47.687,46.979,47.215,47695,0
KER,D,20190521,000000,47.168,47.593,46.838,47.168,21926,0
KER,D,20190522,000000,47.027,47.593,45.657,46.271,61801,0
KER,D,20190523,000000,45.657,46.649,45.657,45.988,10298,0
KER,D,20190524,000000,46.129,46.177,45.373,45.751,16712,0
KER,D,20190527,000000,45.327,45.468,43.815,44.949,39756,0
KER,D,20190528,000000,44.477,45.279,43.958,44.382,56266,0
KER,D,20190529,000000,44.808,44.808,43.91,44.052,28860,0
KER,D,20190530,000000,44.099,44.43,43.438,44.052,40110,0
KER,D,20190531,000000,43.627,44.288,42.777,43.91,24319,0
KER,D,20190603,000000,44.241,44.949,43.91,44.382,92060,0
KER,D,20190604,000000,44.382,44.382,44.099,44.382,10780,0
KER,D,20190605,000000,44.382,44.382,44.099,44.382,17336,0
KER,D,20190606,000000,44.996,45.562,44.335,45.562,18463,0
KER,D,20190607,000000,45.327,46.601,45.043,46.601,9864,0
KER,D,20190610,000000,46.743,47.121,46.082,46.082,15783,0
KER,D,20190611,000000,46.555,46.838,46.271,46.649,128925,0
KER,D,20190612,000000,46.649,46.838,45.799,46.271,45310,0
KER,D,20190613,000000,46.79,47.121,45.516,46.649,34754,0
KER,D,20190614,000000,46.412,46.649,45.61,45.61,45927,0
KER,D,20190617,000000,45.988,46.932,43.438,45.232,90986,0
KER,D,20190618,000000,45.232,45.516,43.958,44.147,50907,0
KER,D,20190619,000000,43.721,44.949,43.721,44.666,74253,0
KER,D,20190621,000000,44.76,45.185,42.965,44.241,195849,0
KER,D,20190624,000000,44.808,44.808,44.241,44.619,7779,0
KER,D,20190625,000000,43.769,45.09,43.769,44.524,23102,0
KER,D,20190626,000000,44.524,46.271,44.524,45.846,89027,0
KER,D,20190627,000000,45.799,46.271,45.799,45.893,23559,0
KER,D,20190628,000000,45.751,45.799,45.232,45.61,15430,0
KER,D,20190701,000000,46.743,46.743,45.751,46.507,19617,0
KER,D,20190702,000000,46.507,46.979,46.271,46.838,56303,0
KER,D,20190703,000000,47.027,48.065,46.979,47.687,96515,0
KER,D,20190704,000000,47.97,49.482,47.781,48.726,86708,0
KER,D,20190705,000000,48.82,48.82,47.687,47.781,12130,0
KER,D,20190708,000000,47.781,48.726,47.781,48.159,90265,0
KER,D,20190709,000000,48.065,48.631,47.97,48.254,105457,0
KER,D,20190710,000000,47.97,50.332,47.97,49.387,198185,0
KER,D,20190711,000000,49.293,50.332,49.293,49.387,76192,0
KER,D,20190712,000000,49.293,50.048,48.443,49.387,32298,0
KER,D,20190715,000000,50.048,50.048,47.781,48.443,46495,0
KER,D,20190716,000000,48.159,49.387,47.687,49.387,18024,0
KER,D,20190717,000000,48.82,49.293,47.876,48.065,4953,0
KER,D,20190718,000000,48.348,48.348,47.593,48.159,6609,0
KER,D,20190719,000000,48.065,48.065,47.215,47.215,83675,0
KER,D,20190722,000000,47.027,47.498,46.79,47.215,98159,0
KER,D,20190723,000000,47.593,47.593,46.79,46.979,52571,0
KER,D,20190724,000000,47.215,47.309,46.838,46.838,117352,0
KER,D,20190725,000000,47.215,47.215,46.223,46.223,10161,0
KER,D,20190726,000000,46.223,46.885,46.035,46.366,9212,0
KER,D,20190729,000000,46.932,46.932,45.846,45.893,61047,0
KER,D,20190730,000000,45.94,46.223,45.562,45.799,9246,0
KER,D,20190731,000000,45.705,46.271,45.705,45.799,185568,0
KER,D,20190801,000000,45.705,46.271,45.327,45.657,112893,0
KER,D,20190802,000000,44.996,45.705,44.902,45.421,21035,0
KER,D,20190805,000000,45.043,45.373,45.043,45.138,8587,0
KER,D,20190806,000000,45.043,46.412,45.043,46.082,35754,0
KER,D,20190807,000000,46.601,46.649,45.327,46.271,107060,0
KER,D,20190808,000000,46.271,46.649,45.705,46.271,34557,0
KER,D,20190809,000000,46.082,46.318,45.327,45.373,10827,0
KER,D,20190812,000000,45.61,45.61,45.043,45.043,35143,0
KER,D,20190813,000000,45.043,46.743,45.043,46.177,41711,0
KER,D,20190814,000000,45.846,47.168,45.846,46.601,12348,0
KER,D,20190816,000000,46.366,46.366,45.893,45.893,6402,0
KER,D,20190819,000000,45.562,45.705,43.249,43.438,93222,0
KER,D,20190820,000000,43.58,43.958,43.532,43.58,20261,0
KER,D,20190821,000000,43.674,44.099,42.494,42.494,156124,0
KER,D,20190822,000000,42.777,42.777,41.407,42.022,39488,0
KER,D,20190823,000000,42.022,42.258,41.313,41.55,82161,0
KER,D,20190826,000000,41.361,42.258,40.841,41.739,6152,0
KER,D,20190827,000000,41.739,42.871,41.739,42.305,256372,0
KER,D,20190828,000000,41.927,42.73,41.219,41.219,15618,0
KER,D,20190829,000000,40.746,42.116,40.652,42.069,20674,0
KER,D,20190830,000000,42.446,42.73,42.022,42.683,4988,0
KER,D,20190902,000000,42.683,42.683,41.455,42.022,11353,0
KER,D,20190903,000000,42.305,42.446,41.644,42.258,5841,0
KER,D,20190904,000000,42.494,43.154,42.022,42.116,8269,0
KER,D,20190905,000000,41.691,42.589,41.596,42.116,8703,0
KER,D,20190906,000000,41.55,42.824,41.55,41.833,20098,0
KER,D,20190909,000000,41.833,42.589,41.833,41.927,30908,0
KER,D,20190910,000000,42.352,42.635,41.785,42.022,66221,0
KER,D,20190911,000000,42.163,42.163,40.652,41.172,24179,0
KER,D,20190912,000000,41.361,41.88,40.746,40.841,23490,0
KER,D,20190913,000000,41.313,41.313,40.746,41.172,177538,0
KER,D,20190916,000000,41.313,41.313,40.888,41.313,11430,0
KER,D,20190917,000000,41.313,41.313,40.794,40.794,16838,0
KER,D,20190918,000000,41.219,41.313,40.935,40.983,16394,0
KER,D,20190919,000000,41.03,41.313,40.935,40.983,97466,0
KER,D,20190920,000000,41.03,42.446,40.605,42.446,814477,0
KER,D,20190923,000000,42.305,42.305,40.983,41.077,13314,0
KER,D,20190924,000000,40.841,41.455,40.841,41.313,340788,0
