<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ABE,D,20120118,000000,19.807,19.807,19.373,19.373,1157,0
ABE,D,20120119,000000,19.78,19.78,19.099,19.099,205,0
ABE,D,20120120,000000,19.099,19.193,19.09,19.09,421,0
ABE,D,20120123,000000,19.75,19.75,19.732,19.75,364,0
ABE,D,20120124,000000,19.656,19.656,19.656,19.656,61,0
ABE,D,20120125,000000,19.619,19.619,19.619,19.619,159,0
ABE,D,20120126,000000,19.599,20.497,19.175,20.299,24076,0
ABE,D,20120127,000000,19.855,20.648,19.845,20.648,142,0
ABE,D,20120130,000000,20.582,21.924,20.582,21.924,7306,0
ABE,D,20120131,000000,22.681,23.181,21.594,22.198,17881,0
ABE,D,20120201,000000,21.612,22.018,20.884,20.884,37414,0
ABE,D,20120202,000000,20.875,21.735,20.875,21.726,5109,0
ABE,D,20120203,000000,21.641,21.641,20.904,20.904,150,0
ABE,D,20120206,000000,20.904,21.263,20.904,21.263,362,0
ABE,D,20120207,000000,21.735,21.735,21.263,21.263,8196,0
ABE,D,20120208,000000,21.452,21.452,21.452,21.452,66666,0
ABE,D,20120209,000000,21.689,21.716,20.884,20.884,2135,0
ABE,D,20120210,000000,20.96,21.263,20.951,21.168,1553,0
ABE,D,20120213,000000,20.941,21.263,20.941,21.263,1137,0
ABE,D,20120214,000000,21.168,21.263,20.931,20.941,38810,0
ABE,D,20120215,000000,20.979,21.641,20.979,21.621,1622,0
ABE,D,20120216,000000,21.631,21.84,21.631,21.735,15921,0
ABE,D,20120217,000000,21.735,21.735,21.641,21.735,171890,0
ABE,D,20120220,000000,21.83,21.84,21.452,21.735,68092,0
ABE,D,20120221,000000,21.82,21.82,21.47,21.726,5598,0
ABE,D,20120222,000000,21.452,21.452,21.386,21.386,66126,0
ABE,D,20120223,000000,21.395,21.433,20.884,21.433,3934,0
ABE,D,20120224,000000,21.177,21.311,20.724,20.724,10740,0
ABE,D,20120227,000000,21.263,21.263,20.271,20.79,5543,0
ABE,D,20120228,000000,20.28,20.79,20.28,20.79,2222,0
ABE,D,20120229,000000,20.762,21.253,19.146,21.253,23141,0
ABE,D,20120301,000000,20.979,21.168,20.79,20.979,1193,0
ABE,D,20120302,000000,21.243,21.243,20.526,20.526,24004,0
ABE,D,20120305,000000,21.15,21.311,21.15,21.311,128,0
ABE,D,20120306,000000,20.545,20.828,20.507,20.507,778,0
ABE,D,20120307,000000,20.554,20.554,20.526,20.554,209,0
ABE,D,20120308,000000,21.159,21.159,21.102,21.102,381,0
ABE,D,20120309,000000,21.235,21.235,21.197,21.197,74,0
ABE,D,20120312,000000,21.216,21.216,21.216,21.216,18,0
ABE,D,20120314,000000,20.582,21.263,20.582,21.263,1445,0
ABE,D,20120315,000000,20.979,20.979,20.884,20.884,2101,0
ABE,D,20120316,000000,20.884,20.884,20.648,20.79,35037,0
ABE,D,20120319,000000,20.582,20.79,20.563,20.79,72537,0
ABE,D,20120320,000000,20.601,20.601,20.592,20.592,233226,0
ABE,D,20120321,000000,20.563,20.563,20.365,20.365,2454,0
ABE,D,20120322,000000,19.855,20.365,19.75,20.365,15651,0
ABE,D,20120323,000000,19.619,19.619,19.619,19.619,353,0
ABE,D,20120326,000000,20.167,20.167,19.94,19.94,106295,0
ABE,D,20120327,000000,20.497,20.497,19.94,19.94,85957,0
ABE,D,20120328,000000,19.996,20.318,19.988,20.318,881,0
ABE,D,20120329,000000,20.375,20.375,20.176,20.176,60,0
ABE,D,20120330,000000,20.176,20.176,20.176,20.176,106,0
ABE,D,20120403,000000,19.665,20.034,19.099,20.034,2813,0
ABE,D,20120405,000000,20.034,20.129,20.034,20.129,1270,0
ABE,D,20120411,000000,19.477,19.477,19.477,19.477,127,0
ABE,D,20120413,000000,19.836,19.836,19.146,19.373,2824,0
ABE,D,20120417,000000,19.373,19.373,19.373,19.373,634,0
ABE,D,20120418,000000,19.373,19.373,19.373,19.373,1460,0
ABE,D,20120420,000000,19.137,19.306,19.137,19.278,1274,0
ABE,D,20120423,000000,18.995,19.165,18.531,19.156,762,0
ABE,D,20120424,000000,19.165,19.183,18.561,19.183,1340,0
ABE,D,20120425,000000,18.72,18.9,18.72,18.9,153696,0
ABE,D,20120426,000000,18.9,19.278,18.9,19.278,537,0
ABE,D,20120507,000000,19.41,19.845,18.569,19.845,1594,0
ABE,D,20120511,000000,19.06,19.628,19.042,19.628,1869,0
ABE,D,20120514,000000,19.042,19.042,19.042,19.042,529,0
ABE,D,20120516,000000,18.276,19.117,18.276,19.117,2373,0
ABE,D,20120517,000000,18.664,18.664,18.617,18.617,1150,0
ABE,D,20120518,000000,18.522,18.522,18.522,18.522,339,0
ABE,D,20120521,000000,18.522,18.522,18.437,18.437,516,0
ABE,D,20120522,000000,18.437,18.437,18.437,18.437,1852,0
ABE,D,20120525,000000,18.891,18.891,18.447,18.447,987,0
ABE,D,20120528,000000,18.447,18.447,18.437,18.437,2199,0
ABE,D,20120530,000000,18.437,18.437,18.437,18.437,82,0
ABE,D,20120601,000000,18.456,18.456,18.38,18.38,389,0
ABE,D,20120604,000000,18.9,18.9,18.447,18.531,338,0
ABE,D,20120605,000000,18.531,18.531,18.531,18.531,192,0
ABE,D,20120606,000000,18.598,18.598,18.333,18.427,81,0
ABE,D,20120611,000000,18.333,18.333,18.333,18.333,43,0
ABE,D,20120612,000000,18.239,18.702,18.144,18.702,534,0
ABE,D,20120613,000000,18.522,18.522,18.522,18.522,174,0
ABE,D,20120614,000000,18.333,18.333,17.861,17.861,614,0
ABE,D,20120615,000000,18.144,18.418,18.144,18.418,1448,0
ABE,D,20120619,000000,18.72,18.72,18.72,18.72,545,0
ABE,D,20120620,000000,18.9,18.9,18.9,18.9,16455,0
ABE,D,20120621,000000,18.617,18.617,18.617,18.617,53,0
ABE,D,20120622,000000,18.427,18.9,18.427,18.9,1257,0
ABE,D,20120625,000000,18.286,19.08,17.956,18.9,5081,0
ABE,D,20120626,000000,18.513,18.985,18.503,18.985,354,0
ABE,D,20120628,000000,18.9,18.995,18.9,18.995,396,0
ABE,D,20120629,000000,18.9,18.9,18.9,18.9,21164,0
ABE,D,20120703,000000,18.995,18.995,18.995,18.995,456,0
ABE,D,20120704,000000,18.427,18.427,18.38,18.38,1430,0
ABE,D,20120706,000000,18.38,18.9,18.38,18.9,2859,0
ABE,D,20120709,000000,18.522,18.522,18.333,18.333,688,0
ABE,D,20120710,000000,18.239,18.239,18.239,18.239,99,0
ABE,D,20120711,000000,18.059,18.333,18.049,18.333,931,0
ABE,D,20120712,000000,18.749,18.749,18.749,18.749,13,0
ABE,D,20120717,000000,18.097,18.749,17.927,18.749,114,0
ABE,D,20120718,000000,17.927,17.927,17.908,17.908,246,0
ABE,D,20120719,000000,17.956,18.049,17.956,18.049,183,0
ABE,D,20120723,000000,17.72,17.898,17.35,17.35,859,0
ABE,D,20120724,000000,17.483,17.483,17.266,17.266,824,0
ABE,D,20120725,000000,17.293,17.293,16.538,17.01,3176,0
ABE,D,20120726,000000,17.01,17.01,16.538,16.538,339,0
ABE,D,20120727,000000,16.925,16.935,16.604,16.604,611,0
ABE,D,20120802,000000,17.01,17.152,17.01,17.152,1119,0
ABE,D,20120806,000000,17.379,17.389,17.379,17.389,604,0
ABE,D,20120808,000000,17.483,17.483,17.01,17.483,26454,0
ABE,D,20120809,000000,17.625,17.625,17.53,17.53,1541,0
ABE,D,20120810,000000,17.436,17.436,17.01,17.01,1191,0
ABE,D,20120814,000000,17.332,17.332,17.332,17.332,10,0
