<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
NVT,D,19951013,000000,5.685,5.685,5.685,5.685,33861,0
NVT,D,19951016,000000,5.9647,5.9647,5.9647,5.9647,40237,0
NVT,D,19951017,000000,6.0111,6.0111,6.0111,6.0111,33686,0
NVT,D,19951018,000000,6.0579,6.0579,6.0579,6.0579,53979,0
NVT,D,19951019,000000,5.7316,5.7316,5.7316,5.7316,58884,0
NVT,D,19951020,000000,5.452,5.452,5.452,5.452,60896,0
NVT,D,19951023,000000,5.3588,5.3588,5.3588,5.3588,63912,0
NVT,D,19951024,000000,5.2657,5.2657,5.2657,5.2657,36462,0
NVT,D,19951025,000000,5.4987,5.4987,5.4987,5.4987,55106,0
NVT,D,19951026,000000,5.4055,5.4055,5.4055,5.4055,24141,0
NVT,D,19951027,000000,5.2657,5.2657,5.2657,5.2657,20321,0
NVT,D,19951030,000000,5.2657,5.2657,5.2657,5.2657,24117,0
NVT,D,19951031,000000,5.2657,5.2657,5.2657,5.2657,20226,0
NVT,D,19951102,000000,5.452,5.452,5.452,5.452,23935,0
NVT,D,19951103,000000,5.6385,5.6385,5.6385,5.6385,64025,0
NVT,D,19951106,000000,5.9181,5.9181,5.9181,5.9181,75956,0
NVT,D,19951107,000000,5.5453,5.5453,5.5453,5.5453,83947,0
NVT,D,19951108,000000,5.4055,5.4055,5.4055,5.4055,87874,0
NVT,D,19951109,000000,5.3123,5.3123,5.3123,5.3123,100900,0
NVT,D,19951110,000000,5.219,5.219,5.219,5.219,57002,0
NVT,D,19951113,000000,5.1724,5.1724,5.1724,5.1724,44469,0
NVT,D,19951114,000000,5.1258,5.1258,5.1258,5.1258,41651,0
NVT,D,19951115,000000,5.1724,5.1724,5.1724,5.1724,95508,0
NVT,D,19951116,000000,5.0326,5.0326,5.0326,5.0326,43217,0
NVT,D,19951117,000000,4.9395,4.9395,4.9395,4.9395,110642,0
NVT,D,19951120,000000,4.4503,4.4503,4.4503,4.4503,158532,0
NVT,D,19951121,000000,4.5435,4.5435,4.5435,4.5435,40608,0
NVT,D,19951122,000000,4.5666,4.5666,4.5666,4.5666,74233,0
NVT,D,19951123,000000,4.6133,4.6133,4.6133,4.6133,72508,0
NVT,D,19951124,000000,4.4736,4.4736,4.4736,4.4736,31745,0
NVT,D,19951127,000000,4.4967,4.4967,4.4967,4.4967,37914,0
NVT,D,19951128,000000,4.427,4.427,4.427,4.427,18749,0
NVT,D,19951129,000000,4.3104,4.3104,4.3104,4.3104,27376,0
NVT,D,19951130,000000,4.4736,4.4736,4.4736,4.4736,35877,0
NVT,D,19951201,000000,4.4736,4.4736,4.4736,4.4736,68515,0
NVT,D,19951204,000000,4.6133,4.6133,4.6133,4.6133,104155,0
NVT,D,19951205,000000,4.8929,4.8929,4.8929,4.8929,178423,0
NVT,D,19951206,000000,4.6598,4.6598,4.6598,4.6598,38737,0
NVT,D,19951207,000000,4.5899,4.5899,4.5899,4.5899,35947,0
NVT,D,19951208,000000,4.4736,4.4736,4.4736,4.4736,50409,0
NVT,D,19951211,000000,4.4736,4.4736,4.4736,4.4736,30513,0
NVT,D,19951212,000000,4.5666,4.5666,4.5666,4.5666,91421,0
NVT,D,19951213,000000,4.4736,4.4736,4.4736,4.4736,71085,0
NVT,D,19951214,000000,4.054,4.054,4.054,4.054,116672,0
