<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ASB,D,20160713,000000,1.4092,1.4092,1.3653,1.4092,193075,0
ASB,D,20160714,000000,1.3967,1.4656,1.3967,1.453,580645,0
ASB,D,20160715,000000,1.4594,1.4594,1.4342,1.4342,294390,0
ASB,D,20160718,000000,1.4342,1.4468,1.4154,1.4217,116350,0
ASB,D,20160719,000000,1.4092,1.4404,1.3841,1.3903,151031,0
ASB,D,20160720,000000,1.3967,1.4342,1.3903,1.4279,143962,0
ASB,D,20160721,000000,1.4342,1.5032,1.4029,1.5032,607121,0
ASB,D,20160722,000000,1.4906,1.5845,1.4719,1.5532,1238970,0
ASB,D,20160725,000000,1.5782,1.5782,1.5407,1.5596,182873,0
ASB,D,20160726,000000,1.5596,1.5596,1.453,1.4906,579300,0
ASB,D,20160727,000000,1.4906,1.5596,1.453,1.5596,412012,0
ASB,D,20160728,000000,1.5532,1.5532,1.497,1.5032,187128,0
ASB,D,20160729,000000,1.5157,1.5471,1.4906,1.5471,151241,0
ASB,D,20160801,000000,1.5471,1.5471,1.5157,1.5157,148766,0
ASB,D,20160802,000000,1.522,1.5845,1.522,1.5657,766397,0
ASB,D,20160803,000000,1.5657,1.5657,1.522,1.5282,184238,0
ASB,D,20160804,000000,1.522,1.5282,1.5095,1.5095,142728,0
ASB,D,20160805,000000,1.5032,1.522,1.4906,1.5095,97834,0
ASB,D,20160808,000000,1.4782,1.5095,1.4342,1.4719,240083,0
ASB,D,20160809,000000,1.4719,1.522,1.453,1.5095,252617,0
ASB,D,20160810,000000,1.522,1.6534,1.497,1.6283,1362563,0
ASB,D,20160811,000000,1.6409,1.6409,1.5345,1.5782,1102909,0
ASB,D,20160812,000000,1.5657,1.5657,1.4782,1.5282,850834,0
ASB,D,20160816,000000,1.5157,1.522,1.4719,1.4719,258017,0
ASB,D,20160817,000000,1.4468,1.5596,1.4404,1.5345,833328,0
ASB,D,20160818,000000,1.5345,1.5345,1.5095,1.5157,158887,0
ASB,D,20160819,000000,1.5345,1.5345,1.4845,1.5032,134843,0
ASB,D,20160822,000000,1.5032,1.522,1.3715,1.3715,652080,0
ASB,D,20160823,000000,1.3778,1.453,1.3778,1.3967,556142,0
ASB,D,20160824,000000,1.3967,1.3967,1.3278,1.3653,614724,0
ASB,D,20160825,000000,1.3715,1.3715,1.3402,1.3402,341000,0
ASB,D,20160826,000000,1.334,1.4404,1.2839,1.4279,619989,0
ASB,D,20160829,000000,1.4279,1.4279,1.3967,1.4154,89641,0
ASB,D,20160830,000000,1.4154,1.4154,1.3466,1.3778,226815,0
ASB,D,20160831,000000,1.3527,1.4279,1.3466,1.4279,269599,0
ASB,D,20160901,000000,1.3967,1.4782,1.3967,1.4404,480441,0
ASB,D,20160902,000000,1.4404,1.4845,1.4279,1.4782,196433,0
ASB,D,20160905,000000,1.4782,1.4782,1.3715,1.3778,685911,0
ASB,D,20160906,000000,1.3903,1.4092,1.3653,1.3903,548539,0
ASB,D,20160907,000000,1.3967,1.4217,1.3527,1.3715,309343,0
ASB,D,20160908,000000,1.3715,1.3967,1.3527,1.3527,136399,0
ASB,D,20160909,000000,1.3527,1.3653,1.3278,1.334,274676,0
ASB,D,20160912,000000,1.334,1.3527,1.309,1.3466,229470,0
ASB,D,20160913,000000,1.3653,1.3778,1.3527,1.3527,47618,0
ASB,D,20160914,000000,1.3527,1.3778,1.3153,1.3215,190800,0
ASB,D,20160915,000000,1.334,1.334,1.2464,1.2965,599016,0
ASB,D,20160916,000000,1.2965,1.3715,1.2965,1.3527,198408,0
ASB,D,20160919,000000,1.3527,1.359,1.3215,1.3527,268467,0
ASB,D,20160920,000000,1.3527,1.4154,1.3527,1.4154,366211,0
ASB,D,20160921,000000,1.4217,1.4656,1.4217,1.4468,232195,0
ASB,D,20160922,000000,1.4656,1.4656,1.3778,1.4594,296754,0
ASB,D,20160923,000000,1.453,1.4594,1.4217,1.4342,60514,0
ASB,D,20160926,000000,1.4468,1.4468,1.3841,1.3841,125087,0
ASB,D,20160927,000000,1.3841,1.4468,1.3778,1.4468,235529,0
ASB,D,20160928,000000,1.4154,1.4279,1.3903,1.4092,75234,0
ASB,D,20160929,000000,1.4092,1.4092,1.359,1.3778,113290,0
ASB,D,20160930,000000,1.3841,1.3841,1.3466,1.3466,111756,0
ASB,D,20161003,000000,1.3466,1.3967,1.3466,1.3653,78593,0
ASB,D,20161004,000000,1.3778,1.3903,1.3466,1.3841,295167,0
ASB,D,20161005,000000,1.3778,1.3903,1.334,1.3903,651303,0
ASB,D,20161006,000000,1.359,1.4154,1.359,1.3903,250008,0
ASB,D,20161007,000000,1.4342,1.4404,1.3967,1.3967,218572,0
ASB,D,20161010,000000,1.4279,1.5345,1.4279,1.522,961200,0
ASB,D,20161011,000000,1.5407,1.5596,1.5032,1.5095,441502,0
ASB,D,20161012,000000,1.5095,1.5345,1.4845,1.5345,156600,0
ASB,D,20161013,000000,1.5282,1.5471,1.4845,1.5095,179892,0
ASB,D,20161014,000000,1.5095,1.5782,1.5095,1.5407,341917,0
ASB,D,20161017,000000,1.5532,1.6033,1.5471,1.5657,574599,0
ASB,D,20161018,000000,1.5782,1.5907,1.5282,1.5532,243714,0
ASB,D,20161019,000000,1.5407,1.5532,1.4845,1.5407,301049,0
ASB,D,20161020,000000,1.5407,1.5407,1.5032,1.5032,164167,0
ASB,D,20161021,000000,1.5345,1.5971,1.5095,1.5971,374977,0
ASB,D,20161024,000000,1.5971,1.7536,1.5782,1.7474,1911451,0
ASB,D,20161025,000000,1.7474,1.8225,1.7098,1.81,1120940,0
ASB,D,20161026,000000,1.81,1.8663,1.7285,1.7285,932665,0
ASB,D,20161027,000000,1.7348,1.8601,1.7285,1.7788,499688,0
ASB,D,20161028,000000,1.7788,1.8537,1.76,1.8537,369455,0
ASB,D,20161031,000000,1.8663,1.9102,1.8413,1.8913,450293,0
ASB,D,20161102,000000,1.8537,1.8913,1.7725,1.7725,294913,0
ASB,D,20161103,000000,1.7662,1.81,1.7536,1.7851,222511,0
ASB,D,20161104,000000,1.7788,1.8726,1.7725,1.7851,409437,0
ASB,D,20161107,000000,1.7975,1.8162,1.7474,1.7474,210657,0
ASB,D,20161108,000000,1.7851,1.8225,1.7285,1.7662,502415,0
ASB,D,20161109,000000,1.7098,1.7662,1.666,1.76,353454,0
ASB,D,20161110,000000,1.7725,1.8601,1.7725,1.7975,179171,0
ASB,D,20161114,000000,1.8037,1.835,1.7536,1.8037,125590,0
ASB,D,20161115,000000,1.8037,1.8037,1.7536,1.76,71770,0
ASB,D,20161116,000000,1.7851,1.8162,1.76,1.8162,217649,0
ASB,D,20161117,000000,1.8225,1.8537,1.8162,1.8413,122033,0
ASB,D,20161118,000000,1.8475,1.8475,1.7851,1.81,135495,0
ASB,D,20161121,000000,1.8162,1.8287,1.7913,1.8037,115485,0
ASB,D,20161122,000000,1.8287,1.9164,1.8162,1.9164,472243,0
ASB,D,20161123,000000,1.9353,1.9729,1.8601,1.9229,612897,0
ASB,D,20161124,000000,1.9353,1.9353,1.8601,1.8788,536166,0
ASB,D,20161125,000000,1.8788,1.8851,1.8601,1.8851,100080,0
ASB,D,20161128,000000,1.8913,1.9102,1.8788,1.9102,81164,0
ASB,D,20161129,000000,1.9164,1.929,1.8537,1.9229,151714,0
ASB,D,20161130,000000,1.9229,1.9353,1.8663,1.9229,267149,0
ASB,D,20161201,000000,1.929,1.929,1.8726,1.8726,92264,0
ASB,D,20161202,000000,1.8851,1.8851,1.835,1.8413,222017,0
ASB,D,20161205,000000,1.8726,1.9039,1.835,1.8413,326095,0
ASB,D,20161206,000000,1.8601,1.8601,1.7662,1.7788,393547,0
ASB,D,20161207,000000,1.7913,1.81,1.76,1.7788,183394,0
ASB,D,20161208,000000,1.7851,1.81,1.7536,1.81,108153,0
ASB,D,20161209,000000,1.81,1.8788,1.81,1.8475,236985,0
ASB,D,20161212,000000,1.8601,1.8601,1.8287,1.835,34894,0
ASB,D,20161213,000000,1.8225,1.8413,1.81,1.8413,46566,0
ASB,D,20161214,000000,1.835,1.8537,1.8225,1.8475,21708,0
ASB,D,20161215,000000,1.8475,1.8475,1.7913,1.8037,114099,0
ASB,D,20161216,000000,1.7975,1.7975,1.7223,1.7411,285274,0
ASB,D,20161219,000000,1.7285,1.7536,1.7223,1.7348,112636,0
ASB,D,20161220,000000,1.7411,1.7662,1.7348,1.7536,97717,0
ASB,D,20161221,000000,1.76,1.8287,1.76,1.8037,136099,0
ASB,D,20161222,000000,1.8037,1.8037,1.7285,1.7348,129102,0
ASB,D,20161223,000000,1.7098,1.7725,1.7035,1.7411,66817,0
ASB,D,20161227,000000,1.7411,1.81,1.7411,1.81,130118,0
ASB,D,20161228,000000,1.8162,1.8162,1.7851,1.7851,167308,0
ASB,D,20161229,000000,1.7913,1.81,1.7725,1.8037,58602,0
ASB,D,20161230,000000,1.7975,1.8601,1.7913,1.8601,176560,0
ASB,D,20170102,000000,1.8663,1.8663,1.8037,1.8225,118125,0
ASB,D,20170103,000000,1.8475,1.8663,1.8225,1.8413,117626,0
ASB,D,20170104,000000,1.8537,1.8537,1.7975,1.7975,141581,0
ASB,D,20170105,000000,1.7913,1.8162,1.7788,1.7913,41690,0
ASB,D,20170109,000000,1.8037,1.8537,1.7851,1.8475,107410,0
ASB,D,20170110,000000,1.835,1.9854,1.8287,1.9604,1016071,0
ASB,D,20170111,000000,1.9666,2.0354,1.9604,1.9917,375643,0
ASB,D,20170112,000000,1.9917,2.0354,1.9478,1.9666,263678,0
ASB,D,20170113,000000,1.9729,1.9979,1.9416,1.9478,202701,0
ASB,D,20170116,000000,1.9478,2.0231,1.9478,2.0105,130158,0
ASB,D,20170117,000000,2.0105,2.0105,1.9416,1.9917,232361,0
ASB,D,20170118,000000,1.9917,2.0168,1.9729,2.0042,230644,0
ASB,D,20170119,000000,2.0168,2.0918,2.0042,2.0856,364214,0
ASB,D,20170120,000000,2.098,2.1106,2.0418,2.0667,242763,0
ASB,D,20170123,000000,2.073,2.1106,2.073,2.0918,265797,0
ASB,D,20170124,000000,2.098,2.098,2.073,2.0856,134982,0
ASB,D,20170125,000000,2.0856,2.098,2.0793,2.0856,321897,0
ASB,D,20170126,000000,2.0793,2.0793,2.0168,2.0168,303350,0
ASB,D,20170127,000000,2.0418,2.0418,1.9666,1.9791,415205,0
ASB,D,20170130,000000,2.0042,2.0543,1.9729,2.0354,199096,0
ASB,D,20170131,000000,1.9979,2.0354,1.9979,2.0354,131493,0
ASB,D,20170201,000000,2.0479,2.1607,2.0231,2.1232,335905,0
ASB,D,20170202,000000,2.1232,2.1232,2.098,2.1106,78043,0
ASB,D,20170203,000000,2.098,2.1232,2.0793,2.0856,104785,0
ASB,D,20170206,000000,2.0856,2.0856,2.0354,2.0793,164515,0
ASB,D,20170207,000000,2.0605,2.0667,2.0479,2.0605,40839,0
ASB,D,20170208,000000,2.0605,2.098,2.0418,2.0667,250522,0
ASB,D,20170209,000000,2.098,2.1232,2.0667,2.0918,201493,0
ASB,D,20170210,000000,2.1106,2.1106,2.073,2.073,108691,0
ASB,D,20170213,000000,2.073,2.0793,2.0105,2.0354,217110,0
ASB,D,20170214,000000,2.0418,2.0667,2.0354,2.0667,92673,0
ASB,D,20170215,000000,2.0667,2.098,2.0418,2.0605,81268,0
ASB,D,20170216,000000,2.0418,2.0793,2.0354,2.0479,89605,0
ASB,D,20170217,000000,2.0667,2.0667,2.0293,2.0543,104091,0
ASB,D,20170220,000000,2.0479,2.0479,2.0105,2.0105,176892,0
ASB,D,20170221,000000,2.0105,2.0418,1.9541,2.0105,408008,0
ASB,D,20170222,000000,2.0105,2.0354,2.0105,2.0354,112698,0
ASB,D,20170223,000000,2.0418,2.0793,2.0354,2.0667,131248,0
ASB,D,20170224,000000,2.0918,2.0918,2.0479,2.073,129978,0
ASB,D,20170227,000000,2.0793,2.0793,2.0479,2.0793,63864,0
