<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ZWC,D,19980220,000000,128.29,129.06,128.29,129.06,942,0
ZWC,D,19980223,000000,126.94,127.52,126.94,127.52,995,0
ZWC,D,19980224,000000,127.91,127.91,127.91,127.91,818,0
ZWC,D,19980225,000000,130.99,132.51,128.68,130.99,6089,0
ZWC,D,19980226,000000,129.83,129.83,129.83,129.83,796,0
ZWC,D,19980227,000000,131.37,131.37,131.37,131.37,7162,0
ZWC,D,19980302,000000,130.01,130.01,127.15,127.15,1585,0
ZWC,D,19980303,000000,127.52,128.29,127.52,127.52,4231,0
ZWC,D,19980304,000000,123.88,130.6,123.88,128.68,5691,0
ZWC,D,19980305,000000,130.21,130.21,127.15,127.91,2456,0
ZWC,D,19980306,000000,127.52,130.99,127.52,130.6,1131,0
ZWC,D,19980310,000000,140.2,145.96,140.2,142.12,3490,0
ZWC,D,19980311,000000,142.89,145.96,138.68,144.42,5850,0
ZWC,D,19980312,000000,130.6,142.12,130.6,142.12,1333,0
ZWC,D,19980313,000000,137.9,137.9,137.9,137.9,614,0
ZWC,D,19980316,000000,141.36,141.36,141.36,141.36,1554,0
ZWC,D,19980317,000000,141.36,141.36,136.35,141.36,11158,0
ZWC,D,19980318,000000,142.89,147.87,142.89,147.87,6702,0
ZWC,D,19980319,000000,135.2,142.12,135.2,142.12,1456,0
ZWC,D,19980320,000000,132.51,134.44,132.15,132.51,12661,0
ZWC,D,19980323,000000,130.6,130.99,130.6,130.99,8943,0
ZWC,D,19980324,000000,130.6,130.6,130.6,130.6,4180,0
ZWC,D,19980325,000000,129.06,129.06,129.06,129.06,1625,0
ZWC,D,19980326,000000,132.51,132.51,132.51,132.51,8032,0
ZWC,D,19980327,000000,130.6,130.99,130.6,130.99,739,0
ZWC,D,19980330,000000,132.51,132.51,130.6,132.15,735,0
ZWC,D,19980331,000000,128.68,128.68,128.68,128.68,3781,0
ZWC,D,19980401,000000,141.54,141.54,132.51,132.51,8517,0
ZWC,D,19980402,000000,132.51,132.51,130.21,130.21,1666,0
ZWC,D,19980406,000000,132.51,132.51,132.51,132.51,21441,0
ZWC,D,19980407,000000,132.51,132.51,130.99,130.99,2783,0
ZWC,D,19980408,000000,127.52,129.06,127.52,129.06,2204,0
ZWC,D,19980409,000000,127.15,127.91,127.15,127.91,1243,0
ZWC,D,19980414,000000,132.51,132.51,132.51,132.51,521,0
ZWC,D,19980415,000000,120.81,126.75,120.81,126.75,8127,0
ZWC,D,19980416,000000,126.75,126.75,125.6,125.6,2520,0
