<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
KRC,D,20180108,000000,5.77,5.77,5.5199,5.7314,1437,0
KRC,D,20180109,000000,5.7314,5.7314,5.7314,5.7314,2,0
KRC,D,20180110,000000,5.7122,5.7122,5.7122,5.7122,1,0
KRC,D,20180111,000000,5.7122,5.7122,5.5584,5.5584,177,0
KRC,D,20180112,000000,5.7122,5.7314,5.6737,5.7314,237,0
KRC,D,20180115,000000,5.7314,5.7314,5.5776,5.6353,126,0
KRC,D,20180116,000000,5.6737,5.6737,5.5776,5.5776,148,0
KRC,D,20180117,000000,5.6737,5.6737,5.6737,5.6737,2,0
KRC,D,20180118,000000,5.7314,5.7314,5.7122,5.7122,2,0
KRC,D,20180119,000000,5.7314,5.7314,5.7122,5.7122,2,0
KRC,D,20180122,000000,5.7314,5.7314,5.5199,5.7122,99,0
KRC,D,20180123,000000,5.7314,5.7314,5.4815,5.6737,2407,0
KRC,D,20180124,000000,5.6737,5.6737,5.4815,5.4815,1353,0
KRC,D,20180125,000000,5.5776,5.5776,5.2891,5.4237,3401,0
KRC,D,20180126,000000,5.4237,5.5392,5.4237,5.5392,3661,0
KRC,D,20180129,000000,5.6737,5.6737,5.5584,5.6737,168,0
KRC,D,20180130,000000,5.6737,5.6737,5.6737,5.6737,2,0
KRC,D,20180131,000000,5.6737,5.6737,5.5584,5.6737,23,0
KRC,D,20180201,000000,5.7314,5.7314,5.7122,5.7122,2,0
KRC,D,20180202,000000,5.7122,5.7122,5.7122,5.7122,2,0
KRC,D,20180205,000000,5.7314,5.7314,5.7314,5.7314,1,0
KRC,D,20180206,000000,5.7314,5.7314,5.1737,5.2699,7646,0
KRC,D,20180207,000000,5.2891,5.2891,5.2699,5.2891,4837,0
KRC,D,20180208,000000,5.2891,5.2891,5.2699,5.2699,2,0
KRC,D,20180209,000000,5.7314,5.7314,5.193,5.193,370,0
KRC,D,20180212,000000,5.1545,5.4429,5.1545,5.2699,216,0
KRC,D,20180213,000000,5.4429,5.4429,5.2699,5.2699,441738,0
KRC,D,20180214,000000,5.7122,5.7122,5.4237,5.4237,548,0
KRC,D,20180215,000000,5.7122,5.7122,5.7122,5.7122,1,0
KRC,D,20180216,000000,5.7122,5.7122,5.4237,5.5199,1627,0
KRC,D,20180219,000000,5.7122,5.7122,5.5199,5.7122,730,0
KRC,D,20180220,000000,5.7122,5.7506,5.5007,5.693,3548,0
KRC,D,20180221,000000,5.7506,5.7506,5.7506,5.7506,2,0
KRC,D,20180222,000000,5.7506,5.7506,5.7506,5.7506,2,0
KRC,D,20180223,000000,5.7506,5.7506,5.7314,5.7506,1562,0
KRC,D,20180226,000000,5.8853,5.9238,5.6161,5.9046,245,0
KRC,D,20180227,000000,5.9046,5.9046,5.9046,5.9046,2,0
KRC,D,20180228,000000,5.9046,5.9046,5.9046,5.9046,1041,0
KRC,D,20180301,000000,5.9046,5.9622,5.9046,5.943,825,0
KRC,D,20180302,000000,6.0584,6.0584,5.8084,6.0199,212,0
KRC,D,20180305,000000,6.0584,6.0584,5.77,5.77,1523,0
KRC,D,20180306,000000,6.0392,6.0392,5.8469,5.8661,106,0
KRC,D,20180307,000000,6.0392,6.0392,5.9622,5.9622,32,0
KRC,D,20180308,000000,6.0584,6.0584,6.0584,6.0584,1,0
KRC,D,20180309,000000,5.9622,6.0584,5.9622,6.0584,2,0
KRC,D,20180312,000000,5.693,5.8661,5.693,5.8661,1042,0
KRC,D,20180313,000000,6.0392,6.0392,5.6737,5.9622,157,0
KRC,D,20180314,000000,6.0392,6.0392,5.8853,5.8853,2,0
KRC,D,20180315,000000,5.943,6.0584,5.8853,6.0584,326,0
KRC,D,20180316,000000,5.9622,6.0584,5.9622,6.0584,2,0
KRC,D,20180319,000000,6.0584,6.0584,5.77,5.8853,1722,0
KRC,D,20180320,000000,5.8853,5.8853,5.8853,5.8853,209,0
KRC,D,20180321,000000,5.8853,5.8853,5.77,5.8661,311,0
KRC,D,20180322,000000,5.8661,5.8661,5.77,5.77,210,0
KRC,D,20180323,000000,5.77,5.77,5.6545,5.77,970,0
KRC,D,20180326,000000,5.9622,5.9622,5.6353,5.6737,722,0
KRC,D,20180327,000000,5.4237,5.5776,5.4237,5.5776,3275,0
KRC,D,20180328,000000,6.0584,6.0584,6.0584,6.0584,1,0
KRC,D,20180329,000000,5.9622,5.9622,5.6737,5.6737,2,0
KRC,D,20180403,000000,6.0584,6.0584,6.0584,6.0584,1,0
KRC,D,20180404,000000,6.0584,6.0584,6.0584,6.0584,1,0
KRC,D,20180405,000000,6.0584,6.0584,6.0584,6.0584,1,0
KRC,D,20180406,000000,6.0584,6.0584,5.6737,5.6737,429,0
KRC,D,20180409,000000,5.9238,6.0392,5.7314,6.0392,1614,0
KRC,D,20180410,000000,5.9238,5.9815,5.5584,5.9815,183009,0
KRC,D,20180411,000000,5.9622,5.9622,5.6545,5.6545,16,0
KRC,D,20180412,000000,5.943,5.943,5.9238,5.9238,2,0
