<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
OPM,D,20160211,000000,4.6733,4.8905,4.6733,4.8281,3479,0
OPM,D,20160212,000000,4.8281,4.8281,4.8281,4.8281,2281,0
OPM,D,20160215,000000,4.7442,4.7442,4.7397,4.7397,566,0
OPM,D,20160217,000000,4.917,4.917,4.917,4.917,214,0
OPM,D,20160218,000000,4.7397,4.7397,4.7397,4.7397,2,0
OPM,D,20160219,000000,4.9125,4.9125,4.9125,4.9125,142,0
OPM,D,20160222,000000,4.7841,4.8061,4.7841,4.8061,1838,0
OPM,D,20160223,000000,4.7841,4.7841,4.7442,4.7442,3305,0
OPM,D,20160224,000000,4.7397,4.7397,4.7397,4.7397,835,0
OPM,D,20160226,000000,4.7617,4.7841,4.6952,4.7841,4762,0
OPM,D,20160303,000000,4.6952,4.8725,4.6952,4.8725,2107,0
OPM,D,20160307,000000,4.8725,4.8725,4.8725,4.8725,1579,0
OPM,D,20160308,000000,4.8061,4.8725,4.8061,4.8725,3419,0
OPM,D,20160309,000000,4.8061,4.8281,4.8061,4.8281,2947,0
OPM,D,20160311,000000,4.8196,4.8196,4.8196,4.8196,683,0
OPM,D,20160314,000000,4.4294,4.5624,4.4294,4.5624,223,0
OPM,D,20160315,000000,4.4739,4.6952,4.4739,4.6952,227,0
OPM,D,20160316,000000,4.4739,4.5848,4.2081,4.5848,22029,0
OPM,D,20160317,000000,4.5403,4.5403,4.4294,4.4294,3273,0
OPM,D,20160323,000000,4.4294,4.5184,4.4294,4.5184,3161,0
OPM,D,20160324,000000,4.4294,4.6733,4.4294,4.6733,3456,0
OPM,D,20160329,000000,4.6288,4.6288,4.5848,4.5848,2145,0
OPM,D,20160330,000000,4.5848,4.8281,4.5848,4.8281,1876,0
OPM,D,20160401,000000,4.8281,4.8281,4.6952,4.6952,2658,0
OPM,D,20160404,000000,4.6952,4.6952,4.6952,4.6952,261,0
OPM,D,20160405,000000,4.6952,4.6997,4.6952,4.6997,430,0
OPM,D,20160406,000000,4.6997,4.6997,4.6952,4.6997,15847,0
OPM,D,20160408,000000,4.7177,4.7177,4.7177,4.7177,509,0
OPM,D,20160412,000000,4.7177,4.8061,4.7177,4.8061,3002,0
OPM,D,20160413,000000,4.8281,4.939,4.8281,4.939,12673,0
OPM,D,20160414,000000,4.8725,5.05,4.8725,5.05,19949,0
OPM,D,20160415,000000,5.3158,5.6032,5.2492,5.6032,31968,0
OPM,D,20160418,000000,5.6613,5.9582,5.3158,5.7141,1520108,0
OPM,D,20160419,000000,5.7363,5.7363,5.1874,5.5593,11009,0
OPM,D,20160420,000000,5.5593,5.5593,5.0363,5.4484,1541,0
OPM,D,20160421,000000,5.4928,5.5287,5.4928,5.5287,857,0
OPM,D,20160426,000000,5.5593,5.6925,5.5593,5.6925,1579,0
OPM,D,20160427,000000,5.3158,5.3158,5.3158,5.3158,1196,0
OPM,D,20160428,000000,5.3158,5.4484,5.227,5.4484,2012,0
OPM,D,20160429,000000,5.3158,5.3158,5.3158,5.3158,1355,0
OPM,D,20160504,000000,5.3776,5.3776,5.1383,5.1383,9324,0
OPM,D,20160505,000000,5.1251,5.4484,5.1161,5.4267,68792,0
OPM,D,20160506,000000,5.4267,5.7278,5.4267,5.7278,762859,0
OPM,D,20160509,000000,5.9534,5.9798,5.8251,5.8251,10687,0
OPM,D,20160510,000000,5.7141,5.8251,5.7141,5.8208,49705,0
OPM,D,20160511,000000,5.9798,6.122,5.8161,6.122,7382,0
OPM,D,20160512,000000,5.8689,6.2635,5.8689,6.1172,9515,0
OPM,D,20160513,000000,5.9798,5.9798,5.9798,5.9798,66,0
OPM,D,20160516,000000,6.2234,6.2234,5.7189,5.9091,1779,0
OPM,D,20160517,000000,5.6835,5.6835,5.6835,5.6835,261,0
OPM,D,20160518,000000,5.6787,5.6787,5.4706,5.6787,5938,0
OPM,D,20160519,000000,5.9212,5.9212,5.1848,5.544,14261,0
OPM,D,20160520,000000,5.2973,5.4991,5.1626,5.4949,6220,0
OPM,D,20160523,000000,5.2566,5.4991,5.2566,5.4991,7217,0
OPM,D,20160524,000000,5.2524,5.4769,5.2524,5.4769,818,0
OPM,D,20160525,000000,5.2524,5.2973,5.0506,5.2973,4827,0
OPM,D,20160531,000000,5.1578,5.3422,5.0865,5.3422,6212,0
OPM,D,20160601,000000,5.4542,5.4542,5.4542,5.4542,8,0
OPM,D,20160602,000000,5.2297,5.3823,5.2297,5.3823,2277,0
OPM,D,20160603,000000,5.3871,5.3871,5.3871,5.3871,1147,0
OPM,D,20160606,000000,5.4769,5.4769,5.4722,5.4722,286,0
OPM,D,20160607,000000,5.2566,5.2566,5.2566,5.2566,290,0
OPM,D,20160608,000000,5.4769,5.4769,5.4769,5.4769,4,0
OPM,D,20160609,000000,5.2297,5.2297,5.2297,5.2297,290,0
OPM,D,20160610,000000,5.2973,5.2973,5.0506,5.0506,1499,0
OPM,D,20160613,000000,5.0278,5.2973,5.0278,5.2973,451,0
OPM,D,20160614,000000,5.2973,5.2973,5.0728,5.1626,784,0
OPM,D,20160615,000000,5.2973,5.2973,5.2973,5.2973,4,0
OPM,D,20160617,000000,5.2973,5.2973,5.2973,5.2973,8,0
OPM,D,20160620,000000,5.0728,5.2973,5.0728,5.2973,786,0
OPM,D,20160621,000000,5.1626,5.441,5.1177,5.2973,4713,0
OPM,D,20160622,000000,5.1177,5.4859,5.1177,5.4769,7719,0
OPM,D,20160623,000000,5.4991,5.8314,5.0955,5.3422,8902,0
OPM,D,20160624,000000,5.2925,5.2925,4.7361,5.0189,5732,0
OPM,D,20160627,000000,5.0189,5.1626,5.0189,5.1626,1986,0
OPM,D,20160628,000000,5.0278,5.3871,5.0278,5.3644,6246,0
OPM,D,20160629,000000,5.3644,5.8314,5.2973,5.544,5039,0
OPM,D,20160630,000000,5.544,5.8182,5.544,5.7775,6587,0
OPM,D,20160701,000000,5.7463,5.7463,5.7463,5.7463,8,0
OPM,D,20160704,000000,5.4589,5.4589,5.4542,5.4542,1885,0
OPM,D,20160705,000000,5.2524,5.2524,5.2524,5.2524,1263,0
OPM,D,20160706,000000,5.0506,5.0506,5.0506,5.0506,2162,0
OPM,D,20160707,000000,5.0955,5.4093,5.0548,5.2973,12446,0
OPM,D,20160708,000000,5.2973,5.2973,5.2973,5.2973,668,0
OPM,D,20160711,000000,5.4093,5.4093,5.4093,5.4093,11,0
OPM,D,20160712,000000,5.2973,5.4093,5.2973,5.3871,3419,0
OPM,D,20160713,000000,5.2524,5.2524,5.1177,5.1177,2718,0
OPM,D,20160714,000000,5.0506,5.0506,4.983,5.0506,2862,0
OPM,D,20160715,000000,5.0865,5.0865,5.0865,5.0865,4,0
OPM,D,20160719,000000,5.0728,5.0728,5.0728,5.0728,8,0
OPM,D,20160720,000000,4.9381,5.0685,4.8528,5.0685,1251,0
OPM,D,20160721,000000,4.8528,5.0728,4.8528,5.0728,1016,0
OPM,D,20160722,000000,5.0728,5.4589,5.0728,5.4589,2245,0
OPM,D,20160725,000000,5.4589,5.4589,5.1626,5.4589,2773,0
OPM,D,20160726,000000,5.3644,5.3644,5.3644,5.3644,4,0
OPM,D,20160727,000000,5.1848,5.3602,5.1177,5.1177,93,0
OPM,D,20160728,000000,5.3644,5.3644,5.3644,5.3644,4,0
OPM,D,20160729,000000,5.1177,5.2973,4.983,5.2973,4901,0
OPM,D,20160801,000000,5.2524,5.2524,5.0278,5.0728,1346,0
OPM,D,20160802,000000,5.0728,5.0728,5.0728,5.0728,223,0
OPM,D,20160803,000000,5.1177,5.1177,5.1177,5.1177,4,0
OPM,D,20160809,000000,5.1177,5.1177,5.1177,5.1177,456,0
OPM,D,20160811,000000,5.1177,5.1177,5.1177,5.1177,27,0
OPM,D,20160817,000000,5.1177,5.1177,5.1177,5.1177,27,0
OPM,D,20160818,000000,5.0728,5.0728,5.0728,5.0728,2309,0
OPM,D,20160819,000000,5.1129,5.1129,5.1129,5.1129,776,0
OPM,D,20160824,000000,5.1177,5.1177,5.1177,5.1177,602,0
OPM,D,20160825,000000,5.3781,5.7236,5.1266,5.1266,7454,0
OPM,D,20160826,000000,5.3422,5.3422,5.0728,5.0728,7352,0
OPM,D,20160830,000000,4.9381,5.1626,4.9381,5.1626,17954,0
OPM,D,20160902,000000,5.0728,5.0728,5.0728,5.0728,1003,0
OPM,D,20160906,000000,4.9381,4.9381,4.9381,4.9381,27844,0
OPM,D,20160907,000000,4.8528,4.8528,4.3679,4.8214,3097,0
