<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
APT,D,20011105,000000,0.45864,0.45864,0.44594,0.45864,25045,0
APT,D,20011106,000000,0.45864,0.4841,0.45864,0.4841,109227,0
APT,D,20011107,000000,0.49059,0.49059,0.49059,0.49059,230,0
APT,D,20011108,000000,0.45864,0.49059,0.45864,0.49059,8082,0
APT,D,20011109,000000,0.46516,0.516,0.46516,0.49678,294550,0
APT,D,20011112,000000,0.46516,0.5096,0.46516,0.5096,1019615,0
APT,D,20011113,000000,0.49059,0.5096,0.49059,0.5096,46077,0
APT,D,20011114,000000,0.49678,0.5096,0.49678,0.5096,83137,0
APT,D,20011115,000000,0.5096,0.5096,0.49059,0.5096,130330,0
APT,D,20011116,000000,0.49059,0.5351,0.49059,0.516,463034,0
APT,D,20011119,000000,0.516,0.5351,0.516,0.5288,616649,0
APT,D,20011120,000000,0.516,0.5288,0.49678,0.5288,45413,0
APT,D,20011121,000000,0.516,0.5543,0.516,0.516,14869,0
APT,D,20011122,000000,0.49678,0.5032,0.49678,0.5032,93597,0
APT,D,20011123,000000,0.5225,0.5225,0.5032,0.5225,11613,0
APT,D,20011126,000000,0.5032,0.5032,0.5032,0.5032,3169,0
APT,D,20011127,000000,0.5096,0.516,0.5096,0.516,24542,0
APT,D,20011128,000000,0.516,0.516,0.516,0.516,2986,0
APT,D,20011129,000000,0.5096,0.516,0.5096,0.516,1456,0
APT,D,20011130,000000,0.49678,0.49678,0.49678,0.49678,24362,0
APT,D,20011203,000000,0.49678,0.49678,0.49678,0.49678,31060,0
APT,D,20011204,000000,0.49678,0.516,0.49678,0.516,502,0
APT,D,20011205,000000,0.49059,0.516,0.49059,0.49678,15107,0
APT,D,20011206,000000,0.5096,0.516,0.49059,0.516,134201,0
APT,D,20011207,000000,0.5032,0.5032,0.5032,0.5032,2971,0
APT,D,20011210,000000,0.49059,0.516,0.49059,0.49678,121142,0
APT,D,20011211,000000,0.49678,0.5288,0.49678,0.5096,74856,0
APT,D,20011212,000000,0.49678,0.5288,0.49678,0.5225,26271,0
APT,D,20011213,000000,0.516,0.5288,0.516,0.516,44671,0
APT,D,20011214,000000,0.516,0.5288,0.47789,0.47789,703565,0
APT,D,20011217,000000,0.47154,0.49678,0.46516,0.49059,113694,0
APT,D,20011218,000000,0.49059,0.5096,0.47789,0.5096,358290,0
APT,D,20011219,000000,0.49059,0.516,0.49059,0.49059,26718,0
APT,D,20011220,000000,0.49059,0.5032,0.49059,0.49059,22130,0
APT,D,20011221,000000,0.49059,0.49059,0.49059,0.49059,80294,0
APT,D,20011227,000000,0.4841,0.49059,0.47789,0.4841,38336,0
APT,D,20011228,000000,0.4841,0.4841,0.4841,0.4841,18710,0
APT,D,20011231,000000,0.4841,0.49059,0.47789,0.49059,44009,0
APT,D,20020102,000000,0.47789,0.49059,0.47789,0.49059,216221,0
APT,D,20020103,000000,0.49059,0.5288,0.49059,0.49059,40262,0
APT,D,20020104,000000,0.49059,0.516,0.49059,0.516,10823,0
APT,D,20020107,000000,0.49059,0.5096,0.49059,0.5096,2435,0
APT,D,20020109,000000,0.516,0.516,0.49059,0.516,320605,0
APT,D,20020110,000000,0.49059,0.516,0.49059,0.516,24092,0
APT,D,20020111,000000,0.5225,0.5225,0.49678,0.516,178589,0
APT,D,20020114,000000,0.5225,0.5351,0.516,0.5351,159468,0
APT,D,20020115,000000,0.5288,0.5351,0.5288,0.5351,465554,0
APT,D,20020116,000000,0.5351,0.5667,0.5351,0.5415,127033,0
APT,D,20020117,000000,0.5351,0.5478,0.5351,0.5478,24024,0
APT,D,20020118,000000,0.5415,0.5543,0.5415,0.5543,43865,0
APT,D,20020121,000000,0.5351,0.5607,0.5351,0.5607,649,0
APT,D,20020122,000000,0.5543,0.5667,0.5543,0.5607,199833,0
APT,D,20020123,000000,0.5667,0.5667,0.5543,0.5667,153487,0
APT,D,20020124,000000,0.5543,0.5667,0.5415,0.5667,1184178,0
APT,D,20020125,000000,0.5667,0.5736,0.5543,0.5667,66767,0
APT,D,20020128,000000,0.5607,0.5797,0.5607,0.5667,194095,0
APT,D,20020129,000000,0.5797,0.5862,0.5736,0.5862,127679,0
APT,D,20020130,000000,0.5736,0.6179,0.5736,0.5736,435682,0
APT,D,20020131,000000,0.5736,0.5862,0.5736,0.5797,120789,0
APT,D,20020201,000000,0.5667,0.5797,0.5667,0.5736,76351,0
APT,D,20020204,000000,0.5862,0.5862,0.5667,0.5736,53375,0
APT,D,20020205,000000,0.5736,0.5797,0.5736,0.5797,135817,0
APT,D,20020206,000000,0.5667,0.5736,0.5667,0.5736,150480,0
APT,D,20020207,000000,0.5736,0.5797,0.5736,0.5736,238532,0
APT,D,20020208,000000,0.5862,0.5862,0.5736,0.5736,43758,0
APT,D,20020211,000000,0.5862,0.5988,0.5736,0.5988,117206,0
APT,D,20020212,000000,0.5797,0.6179,0.5797,0.5988,93147,0
APT,D,20020213,000000,0.6179,0.6179,0.5797,0.6052,17432,0
APT,D,20020214,000000,0.5925,0.6052,0.5862,0.5862,41973,0
APT,D,20020215,000000,0.6052,0.6052,0.5862,0.5988,3782,0
APT,D,20020218,000000,0.6052,0.6052,0.5862,0.6052,49249,0
APT,D,20020219,000000,0.5988,0.6052,0.5862,0.5988,50684,0
APT,D,20020220,000000,0.5862,0.6052,0.5797,0.5988,33800,0
APT,D,20020221,000000,0.5797,0.5925,0.5797,0.5925,17574,0
APT,D,20020222,000000,0.5862,0.5988,0.5797,0.5988,74078,0
APT,D,20020225,000000,0.5925,0.5925,0.5925,0.5925,14404,0
APT,D,20020226,000000,0.5988,0.5988,0.5988,0.5988,14101,0
APT,D,20020227,000000,0.5988,0.6052,0.5988,0.6052,119417,0
APT,D,20020228,000000,0.5988,0.6052,0.5925,0.6052,31924,0
APT,D,20020301,000000,0.5988,0.5988,0.5988,0.5988,24310,0
APT,D,20020304,000000,0.6052,0.6115,0.6052,0.6115,114449,0
APT,D,20020305,000000,0.5988,0.6115,0.5988,0.6052,42316,0
APT,D,20020306,000000,0.5862,0.5988,0.5862,0.5925,22169,0
APT,D,20020307,000000,0.5988,0.5988,0.5988,0.5988,13253,0
APT,D,20020308,000000,0.5988,0.5988,0.5925,0.5925,26507,0
APT,D,20020311,000000,0.5988,0.5988,0.5862,0.5862,30881,0
APT,D,20020312,000000,0.5925,0.5925,0.5862,0.5862,38085,0
APT,D,20020313,000000,0.5862,0.5862,0.5862,0.5862,4536,0
APT,D,20020314,000000,0.5862,0.5862,0.5862,0.5862,24310,0
APT,D,20020315,000000,0.5797,0.5988,0.5797,0.5988,15952,0
APT,D,20020318,000000,0.5925,0.5925,0.5925,0.5925,51068,0
APT,D,20020319,000000,0.5862,0.5925,0.5862,0.5925,7311,0
APT,D,20020320,000000,0.5925,0.5988,0.5736,0.5925,243625,0
APT,D,20020322,000000,0.5925,0.5925,0.5925,0.5925,3099,0
APT,D,20020325,000000,0.5797,0.5797,0.5797,0.5797,325,0
APT,D,20020326,000000,0.5797,0.5925,0.5797,0.5925,38879,0
APT,D,20020327,000000,0.5862,0.5988,0.5862,0.5988,103482,0
APT,D,20020328,000000,0.5988,0.6309,0.5988,0.6245,110380,0
APT,D,20020402,000000,0.6309,0.6562,0.6115,0.6498,63312,0
APT,D,20020403,000000,0.6498,0.6562,0.6371,0.6371,110921,0
APT,D,20020404,000000,0.6371,0.6624,0.6371,0.6624,172646,0
APT,D,20020405,000000,0.669,0.6816,0.6624,0.6624,253313,0
APT,D,20020408,000000,0.669,0.6816,0.6435,0.6753,106887,0
APT,D,20020409,000000,0.6882,0.6882,0.6624,0.6882,136130,0
APT,D,20020410,000000,0.6882,0.7006,0.6816,0.7006,62609,0
APT,D,20020411,000000,0.6882,0.7133,0.6882,0.7133,143093,0
APT,D,20020412,000000,0.7133,0.7199,0.7006,0.7006,68457,0
APT,D,20020415,000000,0.7133,0.7133,0.6562,0.6946,113043,0
APT,D,20020416,000000,0.6816,0.6816,0.6562,0.6816,46441,0
APT,D,20020417,000000,0.669,0.6753,0.669,0.669,119146,0
APT,D,20020418,000000,0.669,0.6753,0.6435,0.669,46974,0
APT,D,20020419,000000,0.6624,0.6624,0.6498,0.6498,127450,0
APT,D,20020422,000000,0.6498,0.6624,0.6498,0.6624,15794,0
APT,D,20020423,000000,0.6624,0.6624,0.6624,0.6624,45539,0
APT,D,20020424,000000,0.6753,0.6816,0.6624,0.6816,46869,0
APT,D,20020425,000000,0.6816,0.7329,0.6816,0.7199,110126,0
APT,D,20020426,000000,0.7199,0.7835,0.7199,0.7329,14889,0
APT,D,20020429,000000,0.7199,0.7264,0.7072,0.7072,17175,0
APT,D,20020430,000000,0.7072,0.7072,0.7072,0.7072,48614,0
APT,D,20020502,000000,0.7199,0.7199,0.7199,0.7199,1456,0
APT,D,20020506,000000,0.7072,0.7199,0.7006,0.7199,223134,0
APT,D,20020507,000000,0.7072,0.7072,0.7006,0.7072,31388,0
APT,D,20020508,000000,0.7072,0.7133,0.7072,0.7133,25353,0
APT,D,20020509,000000,0.7072,0.7133,0.7006,0.7072,130006,0
APT,D,20020510,000000,0.7072,0.7199,0.7006,0.7072,228518,0
APT,D,20020513,000000,0.7199,0.7199,0.7006,0.7006,422250,0
APT,D,20020514,000000,0.7006,0.7072,0.7006,0.7072,129757,0
APT,D,20020515,000000,0.7006,0.7006,0.6882,0.7006,63957,0
APT,D,20020516,000000,0.7006,0.7006,0.7006,0.7006,74298,0
APT,D,20020517,000000,0.7072,0.7072,0.6946,0.6946,126423,0
APT,D,20020520,000000,0.7006,0.7006,0.7006,0.7006,1204,0
APT,D,20020521,000000,0.6946,0.7072,0.6882,0.7072,41074,0
APT,D,20020522,000000,0.7006,0.7006,0.7006,0.7006,4860,0
APT,D,20020523,000000,0.7006,0.7133,0.7006,0.7133,152120,0
APT,D,20020524,000000,0.7133,0.7133,0.7072,0.7072,100603,0
